timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1657205983331,3935,Flights,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-10,,true,,7112,3015,1,12,null,177,0,0
1657205987786,30,/cgi-bin/login.pl,200,OK,UC_03 3-28,text,true,,926,1063,11,12,http://localhost:1080/cgi-bin/login.pl,29,0,0
1657205987856,36,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_03 3-28,text,true,,1749,982,11,12,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,35,0,0
1657205987898,69,/cgi-bin/login.pl?intro=true,200,OK,UC_03 3-28,text,true,,1165,977,11,12,http://localhost:1080/cgi-bin/login.pl?intro=true,68,0,0
1657205984162,3805,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-28,,true,,3840,3022,11,12,null,132,0,0
1657205990844,1,/Webtours/,200,OK,UC_03 3-27,text,true,,664,798,12,13,http://localhost:1080/Webtours/,1,0,0
1657205990846,29,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-27,text,true,,1025,804,12,13,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,28,0,0
1657205990876,74,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-27,text,true,,1756,845,12,13,http://localhost:1080/cgi-bin/nav.pl?in=home,73,0,0
1657205990971,26,/WebTours/home.html,200,OK,UC_03 3-27,text,true,,1659,841,12,13,http://localhost:1080/WebTours/home.html,26,0,0
1657205990998,0,/Webtours/header.html,200,OK,UC_03 3-27,text,true,,1007,821,12,13,http://localhost:1080/Webtours/header.html,0,0,0
1657205990843,155,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_03 3-27,,true,,6111,4109,12,13,null,128,0,0
1657205991372,29,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-28,text,true,,1025,1019,12,13,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,28,0,0
1657205991416,60,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-28,text,true,,1753,799,12,13,http://localhost:1080/cgi-bin/nav.pl?in=home,59,0,0
1657205991502,21,/WebTours/home.html,304,Not Modified,UC_03 3-28,,true,,193,306,12,13,http://localhost:1080/WebTours/home.html,0,0,0
1657205987967,3556,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-28,,true,,2971,2124,12,13,null,87,0,0
1657205984003,7520,UC_03,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_03 3-28,,true,,12921,9255,12,13,null,371,0,1
1657205991512,34,/cgi-bin/reservations.pl,200,OK,UC_02 2-10,text,true,,2732,1378,1,13,http://localhost:1080/cgi-bin/reservations.pl,33,0,0
1657205987266,4281,Find_Flights,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_02 2-10,,true,,2732,1378,1,13,null,33,0,0
1657205994120,35,/cgi-bin/login.pl,200,OK,UC_03 3-27,text,true,,926,1064,12,13,http://localhost:1080/cgi-bin/login.pl,34,0,0
1657205994275,31,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_03 3-27,text,true,,1749,982,12,13,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,30,0,0
1657205994310,72,/cgi-bin/login.pl?intro=true,200,OK,UC_03 3-27,text,true,,1165,977,12,13,http://localhost:1080/cgi-bin/login.pl?intro=true,70,0,0
1657205990998,3384,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-27,,true,,3840,3023,12,13,null,134,0,0
1657205995154,33,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_02 2-10,text,true,,1025,1019,1,13,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,32,0,0
1657205995193,71,/cgi-bin/nav.pl?in=home,200,OK,UC_02 2-10,text,true,,1757,799,1,13,http://localhost:1080/cgi-bin/nav.pl?in=home,70,0,0
1657205995278,33,/WebTours/home.html,304,Not Modified,UC_02 2-10,,true,,193,306,1,13,http://localhost:1080/WebTours/home.html,0,0,0
1657205991547,3764,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-10,,true,,2975,2124,1,13,null,102,0,0
1657205979714,15597,UC_02,200,"Number of samples in transaction : 19, number of failing samples : 0",UC_02 2-10,,true,,22767,13646,1,13,null,593,0,1
1657205997685,1,/Webtours/,200,OK,UC_03 3-26,text,true,,664,798,13,14,http://localhost:1080/Webtours/,1,0,1
1657205997671,29,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-27,text,true,,1025,1019,13,14,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,28,0,0
1657205997691,28,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-26,text,true,,1025,804,13,14,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,27,0,0
1657205997706,69,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-27,text,true,,1753,799,13,14,http://localhost:1080/cgi-bin/nav.pl?in=home,67,0,0
1657205997720,74,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-26,text,true,,1753,845,13,14,http://localhost:1080/cgi-bin/nav.pl?in=home,73,0,0
1657205997775,47,/WebTours/home.html,304,Not Modified,UC_03 3-27,,true,,193,306,13,14,http://localhost:1080/WebTours/home.html,0,0,0
1657205994382,3440,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-27,,true,,2971,2124,13,14,null,95,0,0
1657205990843,6979,UC_03,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_03 3-27,,true,,12922,9256,13,14,null,357,0,0
1657205997808,33,/WebTours/home.html,200,OK,UC_03 3-26,text,true,,1659,841,13,14,http://localhost:1080/WebTours/home.html,33,0,0
1657205997841,1,/Webtours/header.html,200,OK,UC_03 3-26,text,true,,1007,821,13,14,http://localhost:1080/Webtours/header.html,1,0,0
1657205997685,157,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_03 3-26,,true,,6108,4109,13,14,null,135,0,1
1657206000715,2,/Webtours/,200,OK,UC_02 2-9,text,true,,664,798,2,15,http://localhost:1080/Webtours/,2,0,1
1657206000727,28,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_02 2-9,text,true,,1025,804,2,15,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,27,0,0
1657206000756,74,/cgi-bin/nav.pl?in=home,200,OK,UC_02 2-9,text,true,,1744,845,2,15,http://localhost:1080/cgi-bin/nav.pl?in=home,72,0,0
1657206000834,43,/WebTours/home.html,200,OK,UC_02 2-9,text,true,,1659,841,2,15,http://localhost:1080/WebTours/home.html,43,0,0
1657206000877,1,/Webtours/header.html,200,OK,UC_02 2-9,text,true,,1007,821,2,15,http://localhost:1080/Webtours/header.html,1,0,0
1657206000715,163,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_02 2-9,,true,,6099,4109,2,15,null,145,0,1
1657206001728,36,/cgi-bin/login.pl,200,OK,UC_03 3-26,text,true,,926,1062,13,15,http://localhost:1080/cgi-bin/login.pl,35,0,0
1657206001874,30,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_03 3-26,text,true,,1749,982,13,15,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,29,0,0
1657206001913,66,/cgi-bin/login.pl?intro=true,200,OK,UC_03 3-26,text,true,,1165,977,13,15,http://localhost:1080/cgi-bin/login.pl?intro=true,65,0,0
1657205997842,4138,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-26,,true,,3840,3021,13,15,null,129,0,0
1657206004528,2,/Webtours/,200,OK,UC_03 3-25,text,true,,664,798,14,16,http://localhost:1080/Webtours/,2,0,1
1657206004532,33,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-25,text,true,,1025,804,14,16,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,32,0,0
1657206004565,74,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-25,text,true,,1755,845,14,16,http://localhost:1080/cgi-bin/nav.pl?in=home,73,0,0
1657206004656,30,/WebTours/home.html,200,OK,UC_03 3-25,text,true,,1659,841,14,16,http://localhost:1080/WebTours/home.html,30,0,0
1657206004686,1,/Webtours/header.html,200,OK,UC_03 3-25,text,true,,1007,821,14,16,http://localhost:1080/Webtours/header.html,1,0,0
1657206004527,160,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_03 3-25,,true,,6110,4109,14,16,null,138,0,1
1657206004863,31,/cgi-bin/login.pl,200,OK,UC_02 2-9,text,true,,926,1053,2,16,http://localhost:1080/cgi-bin/login.pl,30,0,0
1657206004906,63,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_02 2-9,text,true,,1749,982,2,16,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,62,0,0
1657206004981,64,/cgi-bin/login.pl?intro=true,200,OK,UC_02 2-9,text,true,,1165,977,2,16,http://localhost:1080/cgi-bin/login.pl?intro=true,63,0,0
1657206000878,4167,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-9,,true,,3840,3012,2,16,null,155,0,0
1657206005851,31,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-26,text,true,,1025,1019,14,16,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,30,0,0
1657206005890,68,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-26,text,true,,1757,799,14,16,http://localhost:1080/cgi-bin/nav.pl?in=home,67,0,0
1657206005974,31,/WebTours/home.html,304,Not Modified,UC_03 3-26,,true,,193,306,14,16,http://localhost:1080/WebTours/home.html,0,0,0
1657206001980,4025,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-26,,true,,2975,2124,14,16,null,97,0,0
1657205997685,8320,UC_03,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_03 3-26,,true,,12923,9254,14,16,null,361,0,1
1657206008303,28,/cgi-bin/welcome.pl?page=search,200,OK,UC_02 2-9,text,true,,843,1016,2,16,http://localhost:1080/cgi-bin/welcome.pl?page=search,27,0,0
1657206008375,31,/cgi-bin/login.pl,200,OK,UC_03 3-25,text,true,,926,1064,14,16,http://localhost:1080/cgi-bin/login.pl,30,0,0
1657206008343,65,/cgi-bin/nav.pl?page=menu&in=flights,200,OK,UC_02 2-9,text,true,,1749,999,2,16,http://localhost:1080/cgi-bin/nav.pl?in=flights&page=menu,64,0,0
1657206008424,59,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_03 3-25,text,true,,1749,982,14,16,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,58,0,0
1657206008411,85,/cgi-bin/reservations.pl?page=welcome,200,OK,UC_02 2-9,text,true,,4520,1000,2,16,http://localhost:1080/cgi-bin/reservations.pl?page=welcome,83,0,0
1657206005045,3451,Flights,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-9,,true,,7112,3015,2,16,null,174,0,0
1657206008495,65,/cgi-bin/login.pl?intro=true,200,OK,UC_03 3-25,text,true,,1165,977,14,16,http://localhost:1080/cgi-bin/login.pl?intro=true,63,0,0
1657206004687,3873,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-25,,true,,3840,3023,14,16,null,151,0,0
1657206011370,1,/Webtours/,200,OK,UC_03 3-24,text,true,,664,798,15,17,http://localhost:1080/Webtours/,1,0,0
1657206011377,30,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-24,text,true,,1025,804,15,17,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,29,0,0
1657206011408,74,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-24,text,true,,1757,845,15,17,http://localhost:1080/cgi-bin/nav.pl?in=home,73,0,0
1657206011495,34,/WebTours/home.html,200,OK,UC_03 3-24,text,true,,1659,841,15,17,http://localhost:1080/WebTours/home.html,34,0,0
1657206011529,1,/Webtours/header.html,200,OK,UC_03 3-24,text,true,,1007,821,15,17,http://localhost:1080/Webtours/header.html,1,0,0
1657206011369,162,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_03 3-24,,true,,6112,4109,15,17,null,138,0,0
1657206011606,38,/cgi-bin/reservations.pl,200,OK,UC_02 2-9,text,true,,2734,1379,2,17,http://localhost:1080/cgi-bin/reservations.pl,36,0,0
1657206008496,3148,Find_Flights,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_02 2-9,,true,,2734,1379,2,17,null,36,0,0
1657206011779,31,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-25,text,true,,1025,1019,15,17,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,30,0,0
1657206011811,75,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-25,text,true,,1757,799,15,17,http://localhost:1080/cgi-bin/nav.pl?in=home,74,0,0
1657206011906,28,/WebTours/home.html,304,Not Modified,UC_03 3-25,,true,,193,306,15,17,http://localhost:1080/WebTours/home.html,0,0,0
1657206008560,3374,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-25,,true,,2975,2124,15,17,null,104,0,0
1657206004527,7407,UC_03,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_03 3-25,,true,,12925,9256,15,17,null,393,0,1
1657206015052,32,/cgi-bin/login.pl,200,OK,UC_03 3-24,text,true,,925,1066,15,17,http://localhost:1080/cgi-bin/login.pl,31,0,0
1657206015068,27,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_02 2-9,text,true,,1025,1019,2,17,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,26,0,0
1657206015098,72,/cgi-bin/nav.pl?in=home,200,OK,UC_02 2-9,text,true,,1753,799,2,17,http://localhost:1080/cgi-bin/nav.pl?in=home,71,0,0
1657206015184,28,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_03 3-24,text,true,,1749,981,15,17,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,27,0,0
1657206015178,40,/WebTours/home.html,304,Not Modified,UC_02 2-9,,true,,193,306,2,17,http://localhost:1080/WebTours/home.html,0,0,0
1657206011644,3574,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-9,,true,,2971,2124,2,17,null,97,0,0
1657206000715,14503,UC_02,200,"Number of samples in transaction : 19, number of failing samples : 0",UC_02 2-9,,true,,22756,13639,2,17,null,607,0,1
1657206015228,62,/cgi-bin/login.pl?intro=true,200,OK,UC_03 3-24,text,true,,1165,976,15,17,http://localhost:1080/cgi-bin/login.pl?intro=true,61,0,0
1657206011531,3759,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-24,,true,,3839,3023,15,17,null,119,0,0
1657206018212,2,/Webtours/,200,OK,UC_03 3-23,text,true,,664,798,16,18,http://localhost:1080/Webtours/,2,0,1
1657206018228,28,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-23,text,true,,1025,804,16,18,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,27,0,0
1657206018257,74,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-23,text,true,,1751,845,16,18,http://localhost:1080/cgi-bin/nav.pl?in=home,73,0,0
1657206018335,43,/WebTours/home.html,200,OK,UC_03 3-23,text,true,,1659,841,16,18,http://localhost:1080/WebTours/home.html,43,0,0
1657206018378,1,/Webtours/header.html,200,OK,UC_03 3-23,text,true,,1007,821,16,18,http://localhost:1080/Webtours/header.html,1,0,0
1657206018211,168,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_03 3-23,,true,,6106,4109,16,18,null,146,0,1
1657206019196,29,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-24,text,true,,1025,1018,16,18,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,27,0,0
1657206019229,73,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-24,text,true,,1757,799,16,18,http://localhost:1080/cgi-bin/nav.pl?in=home,72,0,0
1657206019319,31,/WebTours/home.html,304,Not Modified,UC_03 3-24,,true,,193,306,16,18,http://localhost:1080/WebTours/home.html,0,0,0
1657206015290,4060,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-24,,true,,2975,2123,16,18,null,99,0,0
1657206011369,7981,UC_03,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_03 3-24,,true,,12926,9255,16,18,null,356,0,0
1657206021715,1,/Webtours/,200,OK,UC_02 2-8,text,true,,664,798,3,19,http://localhost:1080/Webtours/,1,0,0
1657206021720,30,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_02 2-8,text,true,,1025,804,3,19,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,29,0,0
1657206021751,79,/cgi-bin/nav.pl?in=home,200,OK,UC_02 2-8,text,true,,1753,845,3,19,http://localhost:1080/cgi-bin/nav.pl?in=home,78,0,0
1657206021856,22,/WebTours/home.html,200,OK,UC_02 2-8,text,true,,1659,841,3,19,http://localhost:1080/WebTours/home.html,22,0,0
1657206021878,1,/Webtours/header.html,200,OK,UC_02 2-8,text,true,,1007,821,3,19,http://localhost:1080/Webtours/header.html,1,0,0
1657206021714,165,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_02 2-8,,true,,6108,4109,3,19,null,131,0,0
1657206022250,29,/cgi-bin/login.pl,200,OK,UC_03 3-23,text,true,,925,1060,16,19,http://localhost:1080/cgi-bin/login.pl,28,0,0
1657206022306,50,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_03 3-23,text,true,,1749,981,16,19,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,48,0,0
1657206022360,72,/cgi-bin/login.pl?intro=true,200,OK,UC_03 3-23,text,true,,1165,976,16,19,http://localhost:1080/cgi-bin/login.pl?intro=true,71,0,0
1657206018379,4053,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-23,,true,,3839,3017,16,19,null,147,0,0
1657206025053,2,/Webtours/,200,OK,UC_03 3-22,text,true,,664,798,17,20,http://localhost:1080/Webtours/,2,0,1
1657206025061,28,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-22,text,true,,1025,804,17,20,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,27,0,0
1657206025090,73,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-22,text,true,,1757,845,17,20,http://localhost:1080/cgi-bin/nav.pl?in=home,72,0,0
1657206025165,45,/WebTours/home.html,200,OK,UC_03 3-22,text,true,,1659,841,17,20,http://localhost:1080/WebTours/home.html,45,0,0
1657206025211,1,/Webtours/header.html,200,OK,UC_03 3-22,text,true,,1007,821,17,20,http://localhost:1080/Webtours/header.html,1,0,0
1657206025053,159,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_03 3-22,,true,,6112,4109,17,20,null,147,0,1
1657206025649,29,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-23,text,true,,1025,1018,17,20,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,28,0,0
1657206025686,67,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-23,text,true,,1757,799,17,20,http://localhost:1080/cgi-bin/nav.pl?in=home,66,0,0
1657206025755,45,/WebTours/home.html,304,Not Modified,UC_03 3-23,,true,,193,306,17,20,http://localhost:1080/WebTours/home.html,0,0,0
1657206022432,3368,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-23,,true,,2975,2123,17,20,null,94,0,0
1657206018211,7589,UC_03,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_03 3-23,,true,,12920,9249,17,20,null,387,0,1
1657206025800,30,/cgi-bin/login.pl,200,OK,UC_02 2-8,text,true,,925,1062,3,20,http://localhost:1080/cgi-bin/login.pl,29,0,0
1657206025835,69,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_02 2-8,text,true,,1749,981,3,20,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,68,0,0
1657206025927,54,/cgi-bin/login.pl?intro=true,200,OK,UC_02 2-8,text,true,,1165,976,3,20,http://localhost:1080/cgi-bin/login.pl?intro=true,52,0,0
1657206021879,4102,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-8,,true,,3839,3019,3,20,null,149,0,0
1657206028576,35,/cgi-bin/login.pl,200,OK,UC_03 3-22,text,true,,925,1066,17,20,http://localhost:1080/cgi-bin/login.pl,34,0,0
1657206028682,29,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_03 3-22,text,true,,1749,981,17,20,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,28,0,0
1657206028714,75,/cgi-bin/login.pl?intro=true,200,OK,UC_03 3-22,text,true,,1165,976,17,20,http://localhost:1080/cgi-bin/login.pl?intro=true,74,0,0
1657206025212,3577,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-22,,true,,3839,3023,17,20,null,136,0,0
1657206029466,28,/cgi-bin/welcome.pl?page=search,200,OK,UC_02 2-8,text,true,,843,1015,3,20,http://localhost:1080/cgi-bin/welcome.pl?page=search,27,0,0
1657206029500,70,/cgi-bin/nav.pl?page=menu&in=flights,200,OK,UC_02 2-8,text,true,,1749,998,3,20,http://localhost:1080/cgi-bin/nav.pl?in=flights&page=menu,69,0,0
1657206029574,80,/cgi-bin/reservations.pl?page=welcome,200,OK,UC_02 2-8,text,true,,4520,999,3,20,http://localhost:1080/cgi-bin/reservations.pl?page=welcome,78,0,0
1657206025981,3673,Flights,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-8,,true,,7112,3012,3,20,null,174,0,0
1657206031811,32,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-22,text,true,,1025,1018,17,20,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,31,0,0
1657206031896,1,/Webtours/,200,OK,UC_03 3-21,text,true,,664,798,18,21,http://localhost:1080/Webtours/,1,0,0
1657206031851,68,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-22,text,true,,1757,799,18,21,http://localhost:1080/cgi-bin/nav.pl?in=home,67,0,0
1657206031911,32,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-21,text,true,,1025,804,18,21,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,30,0,0
1657206031922,45,/WebTours/home.html,304,Not Modified,UC_03 3-22,,true,,193,306,18,21,http://localhost:1080/WebTours/home.html,0,0,0
1657206028789,3178,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-22,,true,,2975,2123,18,21,null,98,0,0
1657206025053,6914,UC_03,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_03 3-22,,true,,12926,9255,18,21,null,381,0,1
1657206031943,74,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-21,text,true,,1757,845,18,21,http://localhost:1080/cgi-bin/nav.pl?in=home,73,0,0
1657206032030,34,/WebTours/home.html,200,OK,UC_03 3-21,text,true,,1659,841,18,21,http://localhost:1080/WebTours/home.html,34,0,0
1657206032064,1,/Webtours/header.html,200,OK,UC_03 3-21,text,true,,1007,821,18,21,http://localhost:1080/Webtours/header.html,1,0,0
1657206031895,170,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_03 3-21,,true,,6112,4109,18,21,null,139,0,0
1657206033431,42,/cgi-bin/reservations.pl,200,OK,UC_02 2-8,text,true,,2738,1379,3,21,http://localhost:1080/cgi-bin/reservations.pl,41,0,0
1657206029654,3819,Find_Flights,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_02 2-8,,true,,2738,1379,3,21,null,41,0,0
1657206035703,32,/cgi-bin/login.pl,200,OK,UC_03 3-21,text,true,,925,1066,18,21,http://localhost:1080/cgi-bin/login.pl,30,0,0
1657206035801,28,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_03 3-21,text,true,,1749,981,18,21,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,27,0,0
1657206035842,63,/cgi-bin/login.pl?intro=true,200,OK,UC_03 3-21,text,true,,1165,976,18,21,http://localhost:1080/cgi-bin/login.pl?intro=true,62,0,0
